transaccion;url_transaccion;fecha_creacion;primer_idcambiotabla;total_cambios;fecha_insercion;fecha_actualizacion;fecha_confirmacion
5.32.1103141;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.32.1103141;2022-07-26 17:43:00.0;66061318;34;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:40.0
1.14.974591;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.14.974591;2022-07-26 17:43:01.0;66061409;116;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
1.24.974450;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.24.974450;2022-07-26 17:43:01.0;66061401;8;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
1.31.974273;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.31.974273;2022-07-26 17:43:01.0;66061525;33;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
6.46.957030;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.46.957030;2022-07-26 17:43:01.0;66061399;2;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
6.10.956482;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.10.956482;2022-07-26 17:43:02.0;66061587;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
6.26.956861;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.26.956861;2022-07-26 17:43:02.0;66061558;3;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
7.4.1076669;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.4.1076669;2022-07-26 17:43:02.0;66061584;3;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:22.0
1.20.973415;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.20.973415;2022-07-26 17:43:02.0;66061612;36;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
1.28.974395;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.28.974395;2022-07-26 17:43:02.0;66061561;16;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
1.30.973965;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.30.973965;2022-07-26 17:43:02.0;66061588;24;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
2.5.1098805;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.5.1098805;2022-07-26 17:43:02.0;66061577;7;2022-07-26 17:45:35.0;2022-07-26 17:45:46.0;2022-07-26 17:45:41.0
7.22.1077995;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.22.1077995;2022-07-26 17:43:03.0;66061648;3;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
2.11.1098542;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.11.1098542;2022-07-26 17:43:04.0;66061651;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
4.14.1113799;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.14.1113799;2022-07-26 17:43:05.0;66061652;27;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
4.28.1114221;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.28.1114221;2022-07-26 17:43:05.0;66061679;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:23.0
10.37.1122945;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.37.1122945;2022-07-26 17:43:06.0;66061681;15;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
4.8.1114109;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.8.1114109;2022-07-26 17:43:06.0;66061680;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
5.8.1102393;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.8.1102393;2022-07-26 17:43:06.0;66061696;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
6.21.956196;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.21.956196;2022-07-26 17:43:07.0;66061698;3;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
6.28.956771;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.28.956771;2022-07-26 17:43:07.0;66061701;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
10.12.1121743;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.12.1121743;2022-07-26 17:43:07.0;66061697;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
4.32.1114366;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.32.1114366;2022-07-26 17:47:00.0;66061702;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:24.0
4.26.1114179;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.26.1114179;2022-07-26 17:48:00.0;66061704;25;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
4.7.1113338;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.7.1113338;2022-07-26 17:48:00.0;66061729;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
8.6.1118312;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.6.1118312;2022-07-26 17:48:00.0;66061730;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
9.32.1112341;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.32.1112341;2022-07-26 17:48:00.0;66061703;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
8.43.1118156;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.43.1118156;2022-07-26 17:48:01.0;66061732;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
3.14.1112229;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.14.1112229;2022-07-26 17:48:01.0;66061731;1;2022-07-26 17:50:22.0;2022-07-26 17:50:27.0;2022-07-26 17:50:25.0
2.23.1096691;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.23.1096691;2022-07-26 17:49:00.0;66061733;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
8.32.1116748;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.32.1116748;2022-07-26 17:49:01.0;66061736;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
8.33.1117477;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.33.1117477;2022-07-26 17:49:01.0;66061734;2;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
4.24.1114106;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.24.1114106;2022-07-26 17:51:00.0;66061737;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
4.5.1113909;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.5.1113909;2022-07-26 17:51:01.0;66061738;2;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
10.33.1123091;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.33.1123091;2022-07-26 17:52:59.0;66061740;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
1.8.974421;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.8.974421;2022-07-26 17:53:00.0;66061743;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:23.0
6.26.956862;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.26.956862;2022-07-26 17:53:00.0;66061741;2;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:22.0
2.10.1099147;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.10.1099147;2022-07-26 17:53:01.0;66061747;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:23.0
2.22.1099419;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.22.1099419;2022-07-26 17:53:01.0;66061745;2;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:23.0
5.35.1103593;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.35.1103593;2022-07-26 17:53:01.0;66061744;1;2022-07-26 17:55:22.0;2022-07-26 17:55:24.0;2022-07-26 17:55:23.0
8.29.1117865;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.29.1117865;2022-07-26 17:54:00.0;66061748;1;2022-07-26 18:00:19.0;2022-07-26 18:00:20.0;2022-07-26 18:00:19.0
8.6.1118313;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.6.1118313;2022-07-26 17:58:00.0;66061749;1;2022-07-26 18:00:19.0;2022-07-26 18:00:20.0;2022-07-26 18:00:19.0
9.37.1112043;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.37.1112043;2022-07-26 17:58:00.0;66061750;2;2022-07-26 18:00:19.0;2022-07-26 18:00:20.0;2022-07-26 18:00:19.0
7.17.1078143;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.17.1078143;2022-07-26 17:58:01.0;66061752;141;2022-07-26 18:00:19.0;2022-07-26 18:00:20.0;2022-07-26 18:00:19.0
5.33.1103267;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.33.1103267;2022-07-26 17:58:03.0;66061893;1;2022-07-26 18:00:19.0;2022-07-26 18:00:20.0;2022-07-26 18:00:19.0
5.9.1102871;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.9.1102871;2022-07-26 17:59:00.0;66061894;1;2022-07-26 18:05:20.0;2022-07-26 18:05:21.0;2022-07-26 18:05:20.0
1.16.974203;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.16.974203;2022-07-26 18:02:00.0;66061895;1;2022-07-26 18:05:20.0;2022-07-26 18:05:21.0;2022-07-26 18:05:20.0
2.42.1098557;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.42.1098557;2022-07-26 18:03:00.0;66061896;1;2022-07-26 18:05:20.0;2022-07-26 18:05:21.0;2022-07-26 18:05:20.0
5.35.1103594;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.35.1103594;2022-07-26 18:04:00.0;66061897;5;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
1.15.973698;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=1.15.973698;2022-07-26 18:05:01.0;66061903;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
6.15.956470;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.15.956470;2022-07-26 18:05:01.0;66061902;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
3.39.1112223;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.39.1112223;2022-07-26 18:06:00.0;66061906;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
4.6.1114156;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.6.1114156;2022-07-26 18:06:00.0;66061905;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
4.29.1114218;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.29.1114218;2022-07-26 18:06:01.0;66061909;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
9.3.1112617;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.3.1112617;2022-07-26 18:06:01.0;66061908;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:22.0
8.24.1117939;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.24.1117939;2022-07-26 18:08:00.0;66061910;6;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
3.32.1112003;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.32.1112003;2022-07-26 18:08:00.0;66061916;124;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
4.46.1114296;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.46.1114296;2022-07-26 18:08:01.0;66062289;124;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
8.12.1118117;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.12.1118117;2022-07-26 18:08:01.0;66062040;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
9.15.1112071;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.15.1112071;2022-07-26 18:08:01.0;66062165;124;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
9.40.1112370;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.40.1112370;2022-07-26 18:08:01.0;66062041;124;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
5.9.1102872;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.9.1102872;2022-07-26 18:08:02.0;66062545;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
10.26.1121341;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.26.1121341;2022-07-26 18:08:02.0;66062413;124;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:23.0
10.27.1123013;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.27.1123013;2022-07-26 18:08:02.0;66062543;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
10.42.1122961;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.42.1122961;2022-07-26 18:08:02.0;66062539;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
5.14.1103665;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.14.1103665;2022-07-26 18:08:02.0;66062547;1;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
5.19.1103432;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.19.1103432;2022-07-26 18:08:02.0;66062537;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
5.36.1101624;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.36.1101624;2022-07-26 18:08:02.0;66062541;2;2022-07-26 18:10:22.0;2022-07-26 18:10:26.0;2022-07-26 18:10:24.0
3.21.1111826;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.21.1111826;2022-07-26 18:11:00.0;66062548;2;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:22.0
4.10.1114016;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.10.1114016;2022-07-26 18:13:00.0;66062550;4;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:22.0
4.13.1104888;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.13.1104888;2022-07-26 18:13:00.0;66062554;2;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:22.0
6.32.956709;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=6.32.956709;2022-07-26 18:13:00.0;66062557;4;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
9.47.1111820;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.47.1111820;2022-07-26 18:13:00.0;66062556;2;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
5.41.1101945;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.41.1101945;2022-07-26 18:13:01.0;66062562;2;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
9.18.1111837;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.18.1111837;2022-07-26 18:13:01.0;66062563;1;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
10.7.1120034;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.7.1120034;2022-07-26 18:13:01.0;66062565;5;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
5.3.1103199;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.3.1103199;2022-07-26 18:13:01.0;66062570;120;2022-07-26 18:15:22.0;2022-07-26 18:15:26.0;2022-07-26 18:15:23.0
10.42.1122962;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.42.1122962;2022-07-26 18:15:00.0;66062690;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
9.27.1112138;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.27.1112138;2022-07-26 18:16:00.0;66062691;2;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
9.19.1112327;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.19.1112327;2022-07-26 18:17:00.0;66062693;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
5.26.1103105;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.26.1103105;2022-07-26 18:17:01.0;66062694;2;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
2.22.1099421;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.22.1099421;2022-07-26 18:17:59.0;66062696;120;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
4.1.1114282;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.1.1114282;2022-07-26 18:18:00.0;66063058;120;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
4.7.1113345;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.7.1113345;2022-07-26 18:18:00.0;66062936;2;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
9.1.1112585;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.1.1112585;2022-07-26 18:18:00.0;66062937;120;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
9.44.1112367;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=9.44.1112367;2022-07-26 18:18:00.0;66062816;120;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:25.0
10.2.1122948;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.2.1122948;2022-07-26 18:18:01.0;66063183;2;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
10.23.1122760;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.23.1122760;2022-07-26 18:18:01.0;66063180;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
10.24.1122631;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.24.1122631;2022-07-26 18:18:01.0;66063182;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
10.4.1122908;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.4.1122908;2022-07-26 18:18:01.0;66063189;258;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
10.41.1123198;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.41.1123198;2022-07-26 18:18:01.0;66063186;3;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
10.6.1123100;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=10.6.1123100;2022-07-26 18:18:01.0;66063178;2;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
5.16.1103598;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.16.1103598;2022-07-26 18:18:01.0;66063181;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:26.0
5.22.1103521;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.22.1103521;2022-07-26 18:18:01.0;66063185;1;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
2.21.1099144;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.21.1099144;2022-07-26 18:18:03.0;66063450;3;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
2.44.1099172;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=2.44.1099172;2022-07-26 18:18:03.0;66063573;18;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:28.0
7.12.1078050;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.12.1078050;2022-07-26 18:18:03.0;66063453;120;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:27.0
7.45.1078165;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.45.1078165;2022-07-26 18:18:03.0;66063447;3;2022-07-26 18:20:25.0;2022-07-26 18:20:29.0;2022-07-26 18:20:27.0
8.9.1117854;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=8.9.1117854;2022-07-26 18:18:04.0;66063711;24;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:28.0
3.10.1111391;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.10.1111391;2022-07-26 18:18:04.0;66063591;120;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:28.0
3.14.1112243;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.14.1112243;2022-07-26 18:18:04.0;66063855;120;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:28.0
3.41.1112376;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=3.41.1112376;2022-07-26 18:18:04.0;66063735;120;2022-07-26 18:20:25.0;2022-07-26 18:20:30.0;2022-07-26 18:20:28.0
5.34.1103330;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=5.34.1103330;2022-07-26 18:19:00.0;66063975;3;2022-07-26 18:25:26.0;2022-07-26 18:25:30.0;2022-07-26 18:25:26.0
4.41.1114210;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=4.41.1114210;2022-07-26 18:21:01.0;66063978;1;2022-07-26 18:25:26.0;2022-07-26 18:25:30.0;2022-07-26 18:25:26.0
7.24.1077900;http://127.0.0.1:59000/integracion/TransaccionPendiente/?destino=2&transaccion=7.24.1077900;2022-07-26 18:22:59.0;66063979;120;2022-07-26 18:25:26.0;2022-07-26 18:25:30.0;2022-07-26 18:25:26.0
